,Date,Lead.Contract,CL0,CL1,CL2,CL3,CL0.value,CL1.value,CL2.value,CL3.value
988,20110809,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1755.2,NA,NA,NA
989,20110810,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1770.9,NA,NA,NA
990,20110811,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1791.9,NA,NA,NA
991,20110812,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1799.8,NA,NA,NA
992,20110815,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1795.4,NA,NA,NA
993,20110816,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1817.1,NA,NA,NA
994,20110817,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1840,NA,NA,NA
995,20110818,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1846.6,NA,NA,NA
996,20110819,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1875,NA,NA,NA
997,20110822,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1904,NA,NA,NA
998,20110823,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1878.8,NA,NA,NA
999,20110824,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1826.8,NA,NA,NA
1000,20110825,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1820,NA,NA,NA
1001,20110826,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1825.1,NA,NA,NA
1002,20110829,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1824.7,NA,NA,NA
1003,20110830,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1852.8,NA,NA,NA
1004,20110831,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1855.1,NA,NA,NA
1005,20110901,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1853.1,NA,NA,NA
1006,20110902,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1884.5,NA,NA,NA
1007,20110905,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1892.8,NA,NA,NA
1008,20110906,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1858.5,NA,NA,NA
1009,20110907,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1828.9,NA,NA,NA
1010,20110908,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1854,NA,NA,NA
1011,20110909,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1835.8,NA,NA,NA
1012,20110912,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1810.8,NA,NA,NA
1013,20110913,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1813.2,NA,NA,NA
1014,20110914,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1815.7,NA,NA,NA
1015,20110915,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1781.7,NA,NA,NA
1016,20110916,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1813.9,NA,NA,NA
1017,20110919,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1771.5,NA,NA,NA
1018,20110920,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1781.6,NA,NA,NA
1019,20110921,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1788.8,NA,NA,NA
1020,20110922,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1709.4,NA,NA,NA
1021,20110923,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1611.9,NA,NA,NA
1022,20110926,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1546.8,NA,NA,NA
1023,20110927,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1574.6,NA,NA,NA
1024,20110928,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1536.7,NA,NA,NA
1025,20110929,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1531.2,NA,NA,NA
1026,20110930,PLV11.b01,PLV11.b01,PLF12.b01,PLJ12.b01,PLN12.b01,1519.1,NA,NA,NA
1027,20111003,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1516.9,NA,NA,NA
1028,20111004,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1466,NA,NA,NA
1029,20111005,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1485.9,NA,NA,NA
1030,20111006,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1508.7,NA,NA,NA
1031,20111007,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1491.5,NA,NA,NA
1032,20111010,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1526.5,NA,NA,NA
1033,20111011,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1519.4,NA,NA,NA
1034,20111012,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1554.7,NA,NA,NA
1035,20111013,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1532,NA,NA,NA
1036,20111014,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1554.9,NA,NA,NA
1037,20111017,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1551,NA,NA,NA
1038,20111018,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1540.1,NA,NA,NA
1039,20111019,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1523,NA,NA,NA
1040,20111020,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1491,NA,NA,NA
1041,20111021,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1508,NA,NA,NA
1042,20111024,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1544.5,NA,NA,NA
1043,20111025,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1568.5,NA,NA,NA
1044,20111026,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1597.8,NA,NA,NA
1045,20111027,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1643.7,NA,NA,NA
1046,20111028,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1649.9,NA,NA,NA
1047,20111031,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1606.8,NA,NA,NA
1048,20111101,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1583.5,NA,NA,NA
1049,20111102,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1598.8,NA,NA,NA
1050,20111103,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1645.7,NA,NA,NA
1051,20111104,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1628.8,NA,NA,NA
1052,20111107,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1657.2,NA,NA,NA
1053,20111108,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1672.7,NA,NA,NA
1054,20111109,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1643.9,NA,NA,NA
1055,20111110,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1624.5,NA,NA,NA
1056,20111111,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1647.2,NA,NA,NA
1057,20111114,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1646.5,NA,NA,NA
1058,20111115,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1641,NA,NA,NA
1059,20111116,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1630.5,NA,NA,NA
1060,20111117,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1579,NA,NA,NA
1061,20111118,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1588.6,NA,NA,NA
1062,20111121,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1545.4,NA,NA,NA
1063,20111122,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1570.9,NA,NA,NA
1064,20111123,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1557,NA,NA,NA
1065,20111124,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1541.5,NA,NA,NA
1066,20111125,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1531,NA,NA,NA
1067,20111128,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1539.2,NA,NA,NA
1068,20111129,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1539.3,NA,NA,NA
1069,20111130,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1561.2,NA,NA,NA
1070,20111201,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1557.8,NA,NA,NA
1071,20111202,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1548.5,NA,NA,NA
1072,20111205,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1533,NA,NA,NA
1073,20111206,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1523.6,NA,NA,NA
1074,20111207,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1522.2,NA,NA,NA
1075,20111208,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1494,NA,NA,NA
1076,20111209,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1515.1,NA,NA,NA
1077,20111212,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1486.9,NA,NA,NA
1078,20111213,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1491.2,NA,NA,NA
1079,20111214,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1426.4,NA,NA,NA
1080,20111215,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1405.7,NA,NA,NA
1081,20111216,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1416.2,NA,NA,NA
1082,20111219,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1414.5,NA,NA,NA
1083,20111220,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1433.5,NA,NA,NA
1084,20111221,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1432.2,NA,NA,NA
1085,20111222,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1424.7,NA,NA,NA
1086,20111223,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1426.7,NA,NA,NA
1087,20111227,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1433.7,NA,NA,NA
1088,20111228,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1388.8,NA,NA,NA
1089,20111229,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1365,NA,NA,NA
1090,20111230,PLF12.b01,PLF12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,1397.8,NA,NA,NA
1091,20120103,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1432.7,NA,NA,NA
1092,20120104,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1427,NA,NA,NA
1093,20120105,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1418.7,NA,NA,NA
1094,20120106,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1408.4,NA,NA,NA
1095,20120109,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1430,NA,NA,NA
1096,20120110,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1466,NA,NA,NA
1097,20120111,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1498.6,NA,NA,NA
1098,20120112,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1499.4,NA,NA,NA
1099,20120113,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1487.9,NA,NA,NA
1100,20120117,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1527.8,NA,NA,NA
1101,20120118,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1525.4,NA,NA,NA
1102,20120119,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1520.2,NA,NA,NA
1103,20120120,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1532.7,NA,NA,NA
1104,20120123,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1561.3,NA,NA,NA
1105,20120124,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1551.6,NA,NA,NA
1106,20120125,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1578.6,NA,NA,NA
1107,20120126,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1616.8,NA,NA,NA
1108,20120127,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1621.6,NA,NA,NA
1109,20120130,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1618.1,NA,NA,NA
1110,20120131,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1588.5,NA,NA,NA
1111,20120201,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1623.7,NA,NA,NA
1112,20120202,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1628,NA,NA,NA
1113,20120203,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1631.2,NA,NA,NA
1114,20120206,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1628.5,NA,NA,NA
1115,20120207,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1653.7,NA,NA,NA
1116,20120208,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1667,NA,NA,NA
1117,20120209,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1666,NA,NA,NA
1118,20120210,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1659.4,NA,NA,NA
1119,20120213,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1649.6,NA,NA,NA
1120,20120214,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1625,NA,NA,NA
1121,20120215,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1638.9,NA,NA,NA
1122,20120216,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1625.6,NA,NA,NA
1123,20120217,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1634.6,NA,NA,NA
1124,20120220,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1648.1,NA,NA,NA
1125,20120221,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1685.2,NA,NA,NA
1126,20120222,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1720.3,NA,NA,NA
1127,20120223,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1722.2,NA,NA,NA
1128,20120224,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1713.7,NA,NA,NA
1129,20120227,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1713.5,NA,NA,NA
1130,20120228,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1723.4,NA,NA,NA
1131,20120229,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1692.3,NA,NA,NA
1132,20120301,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1701.6,NA,NA,NA
1133,20120302,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1691.4,NA,NA,NA
1134,20120305,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1663.1,NA,NA,NA
1135,20120306,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1613.5,NA,NA,NA
1136,20120307,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1627.4,NA,NA,NA
1137,20120308,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1658,NA,NA,NA
1138,20120309,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1684,NA,NA,NA
1139,20120312,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1696.2,NA,NA,NA
1140,20120313,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1702.5,NA,NA,NA
1141,20120314,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1674.3,NA,NA,NA
1142,20120315,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1683.4,NA,NA,NA
1143,20120316,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1675.1,NA,NA,NA
1144,20120319,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1684.4,NA,NA,NA
1145,20120320,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1654,NA,NA,NA
1146,20120321,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1639.7,NA,NA,NA
1147,20120322,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1612.6,NA,NA,NA
1148,20120323,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1627.1,NA,NA,NA
1149,20120326,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1648,NA,NA,NA
1150,20120327,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1656.6,NA,NA,NA
1151,20120328,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1635.8,NA,NA,NA
1152,20120329,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1622.7,NA,NA,NA
1153,20120330,PLJ12.b01,PLJ12.b01,PLN12.b01,PLV12.b01,PLF13.b01,1634.4,NA,NA,NA
1154,20120402,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1655.4,NA,NA,NA
1155,20120403,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1660.5,NA,NA,NA
1156,20120404,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1598.3,NA,NA,NA
1157,20120405,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1607,NA,NA,NA
1158,20120409,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1618.3,NA,NA,NA
1159,20120410,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1594.3,NA,NA,NA
1160,20120411,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1585,NA,NA,NA
1161,20120412,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1606.4,NA,NA,NA
1162,20120413,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1587.3,NA,NA,NA
1163,20120416,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1575,NA,NA,NA
1164,20120417,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1585.5,NA,NA,NA
1165,20120418,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1579.1,NA,NA,NA
1166,20120419,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1577.1,NA,NA,NA
1167,20120420,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1584.7,NA,NA,NA
1168,20120423,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1555.3,NA,NA,NA
1169,20120424,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1548.8,NA,NA,NA
1170,20120425,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1548.1,NA,NA,NA
1171,20120426,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1571,NA,NA,NA
1172,20120427,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1575.8,NA,NA,NA
1173,20120430,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1571.5,NA,NA,NA
1174,20120501,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1572.5,NA,NA,NA
1175,20120502,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1564.1,NA,NA,NA
1176,20120503,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1535.3,NA,NA,NA
1177,20120504,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1536,NA,NA,NA
1178,20120507,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1530.4,NA,NA,NA
1179,20120508,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1509.1,NA,NA,NA
1180,20120509,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1498,NA,NA,NA
1181,20120510,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1493.3,NA,NA,NA
1182,20120511,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1472.1,NA,NA,NA
1183,20120514,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1443.5,NA,NA,NA
1184,20120515,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1446.4,NA,NA,NA
1185,20120516,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1432.4,NA,NA,NA
1186,20120517,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1455,NA,NA,NA
1187,20120518,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1458.9,NA,NA,NA
1188,20120521,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1460.7,NA,NA,NA
1189,20120522,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1458.8,NA,NA,NA
1190,20120523,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1414.5,NA,NA,NA
1191,20120524,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1422.1,NA,NA,NA
1192,20120525,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1427.3,NA,NA,NA
1193,20120528,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1440,NA,NA,NA
1194,20120529,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1428.4,NA,NA,NA
1195,20120530,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1401.4,NA,NA,NA
1196,20120531,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1418.6,NA,NA,NA
1197,20120601,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1434,NA,NA,NA
1198,20120604,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1427.7,NA,NA,NA
1199,20120605,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1439.4,NA,NA,NA
1200,20120606,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1467.7,NA,NA,NA
1201,20120607,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1440.4,NA,NA,NA
1202,20120608,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1426.6,NA,NA,NA
1203,20120611,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1448.9,NA,NA,NA
1204,20120612,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1454.8,NA,NA,NA
1205,20120613,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1467,NA,NA,NA
1206,20120614,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1486.7,NA,NA,NA
1207,20120615,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1488.5,NA,NA,NA
1208,20120618,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1483.9,NA,NA,NA
1209,20120619,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1482.5,NA,NA,NA
1210,20120620,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1470.9,NA,NA,NA
1211,20120621,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1441.3,NA,NA,NA
1212,20120622,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1431.8,NA,NA,NA
