dates,days.returns,MA.50.Returns,Days.Returns.0,temp.0,Days.Returns.1,temp.1,Days.Returns.2,temp.2,Days.Returns.3,temp.3,Days.Returns.4,temp.4,Days.Returns.5,temp.5,Days.Returns.6,temp.6,Days.Returns.7,temp.7,Days.Returns.8,temp.8,Days.Returns.9,temp.9,Days.Returns.10,temp.10
0096-06-06,-0.008,-0.010359682,0,0,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-06-07,0,0.003345917,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-06-10,-0.002,-0.000684602,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-06-11,-0.002,0.001875451,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-06-12,-0.003,0.007132572,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-06-13,-0.002,0.00886967,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-06-14,-0.003,0.007147738,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-06-17,-0.001,0.018278325,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-06-18,-0.005,0.01255977,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-06-19,0,0.019264718,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-06-20,0,0.022443855,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-06-21,0.007,0.03113486,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0,0,0.007,1,0.007,1,0.007,1,0.007,1
0096-06-24,0.003,0.039623816,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-06-25,-0.001,0.04238711,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-06-26,-0.006,0.036700988,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-06-27,0.006,0.044602455,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-06-28,0.003,0.051109239,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-07-01,0.008,0.055372407,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-07-02,-0.003,0.063663527,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-07-03,-0.002,0.06244048,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-07-05,-0.022,0.068976945,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1,-0.022,1
0096-07-08,-0.007,0.06552639,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0096-07-09,0.003,0.055750024,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-07-10,0.002,0.047476087,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-07-11,-0.016,0.040978176,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1
0096-07-12,0.001,0.028284144,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0096-07-15,-0.025,0.03942497,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1,-0.025,1
0096-07-16,-0.002,0.055645088,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-07-17,0.009,0.05466808,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0096-07-18,0.015,0.039533496,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0096-07-19,-0.008,0.033437073,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-07-22,-0.008,0.028465559,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-07-23,-0.011,0.020649476,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0096-07-24,0,0.025829356,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-07-25,0.007,0.035012718,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-07-26,0.007,0.041446279,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-07-29,-0.008,0.033939863,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-07-30,0.007,0.035241479,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-07-31,0.007,0.00207913,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-08-01,0.016,0.011785376,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1,0.016,1
0096-08-02,0.019,0.00632938,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1
0096-08-05,-0.003,0.007961695,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-08-06,0.003,0.011055062,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-08-07,0.003,0.011314698,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-08-08,-0.002,0.028235424,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-08-09,-0.001,0.02556153,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-08-12,0.006,0.021801797,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-08-13,-0.008,0.019261063,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-08-14,0.003,0.019882219,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-08-15,0,0.017444141,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-08-16,0.004,0.020489444,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-08-19,0.002,0.012462301,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-08-20,-0.001,0.011232103,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-08-21,-0.001,0.004538863,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-08-22,0.008,0.016168064,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0096-08-23,-0.005,0.017221334,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-08-26,-0.005,0.016862232,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-08-27,0.004,0.015474401,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-08-28,-0.002,-0.003624606,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-08-29,-0.011,-0.007630329,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0096-08-30,-0.008,-0.02168085,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0096-09-03,0.004,-0.025542959,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-09-04,0.001,-0.017036598,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0096-09-05,-0.009,-0.00813452,0,0,0,0,0,0,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1
0096-09-06,0.01,-0.004383491,0,0,0,0,0,0,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0096-09-09,0.012,-0.009896276,0,0,0,0,0,0,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1
0096-09-10,0,-0.006815483,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-09-11,0.005,-0.004478883,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0096-09-12,0.006,2.32E-05,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-09-13,0.014,0.00597275,0.014,1,0,0,0,0,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0096-09-16,0.005,0.00394429,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0096-09-17,-0.002,0.008464753,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-09-18,-0.002,0.009614441,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-09-19,0.002,0.010762099,0.002,1,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-09-20,0.006,0.010688865,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-09-23,-0.001,0.011128966,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-09-24,-0.001,-0.006599191,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-09-25,0,-0.00915683,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-09-26,0,-0.009896249,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-09-27,0,-0.013279112,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0096-09-30,0.002,-0.002838791,0,0,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-10-01,0.003,-0.001726372,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-10-02,0.007,0.008537402,0,0,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-10-03,-0.002,0.02273769,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-10-04,0.013,0.02851594,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0096-10-07,0.003,0.027768031,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-10-08,-0.004,0.026582246,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-10-09,-0.006,0.032441508,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-10-10,-0.003,0.038496694,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-10-11,0.009,0.036626799,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0096-10-14,0.004,0.044294363,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-10-15,-0.001,0.03924695,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-10-16,0.003,0.04190598,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-10-17,0.004,0.031070594,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-10-18,0.005,0.023508211,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0096-10-21,-0.001,0.028803456,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-10-22,-0.005,0.024223984,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-10-23,0.001,0.021421263,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0096-10-24,-0.007,0.028304992,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0096-10-25,-0.002,0.036599721,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-10-28,-0.005,0.02744206,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-10-29,0.006,0.027240304,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-10-30,-0.001,0.024722832,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-10-31,0.006,0.022184954,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-11-01,-0.002,0.018454355,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-11-04,0.004,0.016275726,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-11-05,0.01,0.012735937,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0096-11-06,0.015,0.011379734,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0096-11-07,0.004,0.006381585,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-11-08,0.004,0.005684779,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-11-11,0.001,0.005293511,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0096-11-12,-0.003,0.01161195,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-11-13,0.002,0.013564471,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-11-14,0.006,0.012017992,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-11-15,0.002,0.005035264,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-11-18,-0.001,0.010735203,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-11-19,0.007,0.01305463,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-11-20,0.002,0.020152506,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0096-11-21,-0.002,0.015781457,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-11-22,0.008,0.013170962,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0096-11-25,0.011,-0.00999193,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0096-11-26,-0.001,-0.017585747,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-11-27,-0.001,-0.014248712,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-11-29,0.003,-0.012314824,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0096-12-02,-0.001,-0.028012389,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-12-03,-0.011,-0.026980544,0,0,0,0,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0096-12-04,-0.004,-0.051420608,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-12-05,-0.001,-0.05318709,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-12-06,-0.006,-0.044216519,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-12-09,0.014,-0.029714355,0,0,0,0,0,0,0,0,0,0,0,0,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0096-12-10,-0.003,-0.037150376,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-12-11,-0.009,-0.044453233,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1
0096-12-12,-0.015,-0.054523814,0,0,0,0,0,0,0,0,0,0,0,0,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0096-12-13,-0.001,-0.054136008,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-12-16,-0.011,-0.046309976,0,0,0,0,0,0,0,0,0,0,0,0,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0096-12-17,0.007,-0.038162183,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0096-12-18,0.008,-0.044856984,0,0,0,0,0,0,0,0,0,0,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0096-12-19,0.019,-0.037282073,0,0,0,0,0,0,0,0,0,0,0,0,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1
0096-12-20,0.004,-0.029184368,0,0,0,0,0,0,0,0,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0096-12-23,-0.003,-0.012913693,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-12-24,0.006,0.006717824,0,0,0,0,0,0,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-12-26,0.006,0.003769488,0.006,1,0,0,0,0,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0096-12-27,0.001,0.007521363,0.001,1,0,0,0,0,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0096-12-30,-0.004,0.010724763,-0.004,1,0,0,0,0,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-12-31,-0.017,0.008583333,-0.017,1,-0.017,1,0,0,0,0,0,0,0,0,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0097-01-02,-0.005,0.008001254,-0.005,1,-0.005,1,0,0,0,0,0,0,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0097-01-03,0.015,0.013885008,0.015,1,0.015,1,0,0,0,0,0,0,0,0,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0097-01-06,-0.001,0.005505171,-0.001,1,-0.001,1,0,0,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0097-01-07,0.007,0.008552536,0.007,1,0.007,1,0,0,0,0,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0097-01-08,-0.006,0.009226144,-0.006,1,-0.006,1,0,0,0,0,0,0,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0097-01-09,0.009,0.014190563,0.009,1,0.009,1,0,0,0,0,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0097-01-10,0.006,0.016521671,0.006,1,0.006,1,0,0,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0097-01-13,0,0.015372833,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0097-01-14,0.012,0.014627417,0.012,1,0.012,1,0,0,0,0,0,0,0,0,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1
0097-01-15,-0.002,0.02337021,-0.002,1,-0.002,1,0,0,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0097-01-16,0.003,0.017749903,0.003,1,0.003,1,0.003,1,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0097-01-17,0.008,0.012971128,0.008,1,0.008,1,0.008,1,0,0,0,0,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0097-01-20,0.001,0.016877392,0.001,1,0.001,1,0.001,1,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0097-01-21,0.008,0.014412739,0.008,1,0.008,1,0.008,1,0,0,0,0,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0097-01-22,0.004,0.003021916,0.004,1,0.004,1,0.004,1,0,0,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0097-01-23,-0.011,-0.005093954,-0.011,1,-0.011,1,-0.011,1,0,0,0,0,0,0,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0097-01-24,-0.009,-0.000619776,-0.009,1,-0.009,1,-0.009,1,0,0,0,0,0,0,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1
0097-01-27,-0.007,0.00110918,0,0,-0.007,1,-0.007,1,0,0,0,0,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0097-01-28,0,-0.007911168,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0097-01-29,0.01,0.002204078,0.01,1,0.01,1,0.01,1,0,0,0,0,0,0,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
