Dates,Daily.Returns,200.MA,Close,200.D.MA.Price,50.D.MA.Price,100.D.MA.Price
24/11/97,-0.017,0.0806,946.669983,876.1,945.0697998,936.3306989
25/11/97,0.004,0.0843,950.820007,876.906,945.607799,936.6281989
26/11/97,0.001,0.0842,951.640015,877.712,945.7113989,937.0143988
28/11/97,0.004,0.0876,955.400024,878.456,945.8841992,937.343299
01/12/97,0.02,0.1087,974.77002,879.174,946.0464001,937.8218994
02/12/97,-0.003,0.1042,971.679993,880.006,946.5316003,938.4317993
03/12/97,0.005,0.109,976.77002,880.783,946.8566003,938.9817993
04/12/97,-0.004,0.1038,973.099976,881.604,947.3534008,939.5656995
05/12/97,0.011,0.1148,983.789978,882.455,947.9258008,940.0390991
08/12/97,-0.001,0.1121,982.369995,883.366,948.8434009,940.5110986
09/12/97,-0.007,0.1035,975.780029,884.226,949.5864013,941.0186987
10/12/97,-0.006,0.0958,969.789978,885.045,950.0352014,941.6234992
11/12/97,-0.015,0.078,954.940002,885.865,950.4854004,942.1919989
12/12/97,-0.002,0.0753,953.390015,886.665,950.4760009,942.4015991
15/12/97,0.01,0.0855,963.390015,887.478,950.3346008,942.5698993
16/12/97,0.005,0.0897,968.039978,888.318,950.3018005,942.8007996
17/12/97,-0.003,0.0858,965.539978,889.203,950.2088,943.0932996
18/12/97,-0.011,0.0733,955.299988,890.021,949.8571997,943.3841992
19/12/97,-0.009,0.0628,946.780029,890.805,949.4863989,943.5142993
22/12/97,0.007,0.0698,953.700012,891.514,949.0095996,943.4591998
23/12/97,-0.015,0.0526,939.130005,892.214,948.7440002,943.4531
24/12/97,-0.007,0.0446,932.700012,892.853,948.1646008,943.3729999
26/12/97,0.004,0.0481,936.460022,893.495,947.4130005,943.1970001
29/12/97,0.018,0.0661,953.349976,894.23,946.8278015,943.0379004
30/12/97,0.018,0.0847,970.840027,895.031,946.789801,942.9682001
31/12/97,0,0.0832,970.429993,895.906,947.3234021,943.1647003
02/01/98,0.005,0.0872,975.039978,896.81,947.6198023,943.5336005
05/01/98,0.002,0.0883,977.070007,897.757,947.6750012,943.9140003
06/01/98,-0.011,0.0755,966.580017,898.729,947.8466016,944.4194
07/01/98,-0.003,0.0715,964,899.641,948.1644019,944.865
08/01/98,-0.008,0.0617,956.049988,900.507,948.6116016,945.2572998
09/01/98,-0.03,0.0292,927.690002,901.341,950.1928015,945.8096997
12/01/98,0.012,0.0412,939.210022,902.027,950.3096021,945.9616998
13/01/98,0.014,0.0546,952.119995,902.854,950.710603,946.0937
14/01/98,0.006,0.0599,957.940002,903.829,951.6794031,946.2214001
15/01/98,-0.008,0.0507,950.72998,904.821,952.5458032,946.5503003
16/01/98,0.011,0.0615,961.51001,905.824,952.780603,946.8222003
20/01/98,0.018,0.0791,978.599976,906.88,953.195603,947.2357007
21/01/98,-0.008,0.0692,970.809998,907.983,953.9124023,947.8915002
22/01/98,-0.008,0.0594,963.039978,909.027,954.5680017,948.4626001
23/01/98,-0.006,0.0523,957.590027,910.011,955.2786011,949.0563
26/01/98,-0.001,0.0504,956.950012,910.996,956.0078015,949.6375006
27/01/98,0.013,0.0625,969.02002,911.989,956.6712012,949.9312006
28/01/98,0.009,0.0704,977.460022,913.146,957.9324011,950.3428009
29/01/98,0.008,0.0778,985.48999,914.315,959.1484021,950.8087012
30/01/98,-0.005,0.0708,980.280029,915.468,960.2912024,951.3731012
02/02/98,0.021,0.0924,1001.27002,916.552,960.9728027,951.8639014
03/02/98,0.005,0.0962,1006,917.75,962.2336035,952.5404016
04/02/98,0.001,0.0957,1006.900024,918.948,963.461803,953.4101013
05/02/98,-0.003,0.0906,1003.539978,920.181,964.4202039,954.3532013
06/02/98,0.009,0.0989,1012.460022,921.325,965.2292029,955.1495013
09/02/98,-0.002,0.0956,1010.73999,922.519,966.5450037,956.0764014
10/02/98,0.008,0.1032,1019.01001,923.717,967.7434033,956.7274011
11/02/98,0.001,0.1027,1020.01001,924.985,969.0908032,957.4875012
12/02/98,0.004,0.1057,1024.140015,926.221,970.383003,958.2147015
13/02/98,-0.004,0.1,1020.090027,927.371,971.3704029,958.9510016
17/02/98,0.003,0.1016,1022.76001,928.465,972.3386035,959.5976019
18/02/98,0.009,0.1103,1032.079956,929.586,973.2584033,960.3059021
19/02/98,-0.004,0.1049,1028.280029,930.682,974.4380029,961.1819019
20/02/98,0.006,0.1101,1034.209961,931.672,975.327804,962.0856024
23/02/98,0.004,0.113,1038.140015,932.704,976.3646033,962.9755023
24/02/98,-0.007,0.1036,1030.560059,933.816,977.611803,963.8235022
25/02/98,0.012,0.1156,1042.900024,934.868,978.8272046,964.6563025
26/02/98,0.006,0.1204,1048.670044,935.958,980.5864051,965.531203
27/02/98,0.001,0.1199,1049.339966,937.014,982.4920056,966.4133032
02/03/98,-0.002,0.1168,1047.699951,938.095,984.2110047,967.2564026
03/03/98,0.004,0.1202,1052.02002,939.153,985.8042041,968.0065021
04/03/98,-0.004,0.1139,1047.329956,940.204,987.533805,968.6955023
05/03/98,-0.012,0.0996,1035.050049,941.291,989.3744043,969.4304016
06/03/98,0.02,0.1203,1055.689941,942.3,991.1398047,970.0747022
09/03/98,-0.003,0.1155,1052.310059,943.371,993.1796033,970.9618018
10/03/98,0.011,0.1269,1064.25,944.435,995.4432044,971.8039026
11/03/98,0.004,0.13,1068.469971,945.578,998.0742041,972.7436023
12/03/98,0.001,0.1302,1069.920044,946.685,1000.714403,973.7711023
13/03/98,-0.001,0.1275,1068.609985,947.787,1003.045804,974.9178028
16/03/98,0.01,0.1374,1079.27002,948.894,1005.001204,976.1623029
17/03/98,0.001,0.1372,1080.449951,950.069,1007.178004,977.3989032
18/03/98,0.005,0.1412,1085.52002,951.23,1009.286204,978.4806024
19/03/98,0.004,0.1442,1089.73999,952.426,1011.455204,979.6509027
20/03/98,0.009,0.1526,1099.160034,953.647,1013.918403,981.0414026
23/03/98,-0.003,0.1472,1095.550049,954.943,1016.621604,982.6166028
24/03/98,0.009,0.1563,1105.650024,956.203,1019.411605,984.8022034
25/03/98,-0.003,0.1509,1101.930054,957.441,1022.970806,986.6402039
26/03/98,-0.001,0.1483,1100.800049,958.637,1026.225206,988.4679047
27/03/98,-0.005,0.1413,1095.439941,959.814,1029.198807,990.4391053
30/03/98,-0.002,0.138,1093.599976,960.944,1031.948806,992.2473047
31/03/98,0.007,0.1453,1101.75,961.994,1034.806206,993.7934046
01/04/98,0.006,0.1507,1108.150024,963.037,1037.611006,995.4033045
02/04/98,0.011,0.1617,1120.01001,964.108,1040.202007,997.0572046
03/04/98,0.002,0.1631,1122.699951,965.236,1043.186007,998.8770044
06/04/98,-0.001,0.1604,1121.380005,966.404,1046.379207,1000.828904
07/04/98,-0.011,0.1468,1109.550049,967.521,1049.655006,1002.831404
08/04/98,-0.007,0.1374,1101.650024,968.575,1052.707007,1004.689104
09/04/98,0.008,0.1454,1110.670044,969.69,1055.359607,1006.646004
13/04/98,-0.001,0.1431,1109.689941,970.762,1058.023807,1008.586105
14/04/98,0.005,0.148,1115.75,971.866,1060.507806,1010.399504
15/04/98,0.003,0.1503,1119.319946,973.026,1063.217206,1012.095004
16/04/98,-0.01,0.1375,1108.170044,974.186,1065.578204,1013.905904
17/04/98,0.013,0.1512,1122.719971,975.301,1067.621605,1015.541704
20/04/98,0.001,0.1507,1123.650024,976.46,1069.938004,1017.179104
21/04/98,0.003,0.1525,1126.670044,977.558,1072.340205,1018.784704
22/04/98,0.003,0.1553,1130.540039,978.606,1074.624406,1020.584705
23/04/98,-0.01,0.1428,1119.579956,979.698,1077.020407,1022.381905
24/04/98,-0.01,0.1297,1107.900024,980.702,1079.031805,1024.061304
27/04/98,-0.019,0.1068,1086.540039,981.704,1080.789606,1025.586304
28/04/98,-0.001,0.1044,1085.109985,982.568,1082.037606,1026.704005
29/04/98,0.009,0.1131,1094.619995,983.41,1083.338005,1027.838304
30/04/98,0.016,0.1295,1111.75,984.291,1084.775205,1029.016804
01/05/98,0.008,0.1378,1121,985.221,1086.368606,1030.403304
04/05/98,0.001,0.1378,1122.069946,986.143,1088.223005,1031.775405
05/05/98,-0.006,0.1301,1115.5,987.096,1089.980205,1033.172404
06/05/98,-0.009,0.1182,1104.920044,988.097,1091.527405,1034.569604
07/05/98,-0.009,0.1073,1095.140015,989.056,1093.014604,1035.920905
08/05/98,0.012,0.1195,1108.140015,989.862,1094.059404,1037.322905
11/05/98,-0.001,0.117,1106.640015,990.72,1095.248804,1038.870405
12/05/98,0.008,0.1253,1115.790039,991.552,1096.394805,1040.302905
13/05/98,0.003,0.1274,1118.859985,992.437,1097.756606,1041.780405
14/05/98,-0.001,0.1249,1117.369995,993.349,1099.093406,1043.313605
15/05/98,-0.008,0.1152,1108.72998,994.224,1100.494207,1044.934305
18/05/98,-0.003,0.1114,1105.819946,995.007,1101.967805,1046.553805
19/05/98,0.003,0.1142,1109.52002,995.764,1102.970405,1048.075004
20/05/98,0.009,0.1229,1119.060059,996.576,1104.114604,1049.778904
21/05/98,-0.004,0.1175,1114.640015,997.42,1105.210806,1051.642505
22/05/98,-0.004,0.1124,1110.469971,998.231,1106.134207,1053.424305
26/05/98,-0.015,0.0951,1094.02002,998.982,1106.945205,1054.995505
27/05/98,-0.002,0.0926,1092.22998,999.696,1107.453406,1056.227305
28/05/98,0.005,0.0971,1097.599976,1000.489,1107.712605,1057.445305
29/05/98,-0.006,0.0894,1090.819946,1001.292,1108.055605,1058.670905
01/06/98,0,0.0887,1090.97998,1002.114,1108.161604,1059.808404
02/06/98,0.002,0.09,1093.219971,1002.959,1108.186404,1061.052404
03/06/98,-0.01,0.0786,1082.72998,1003.801,1108.067603,1062.344603
04/06/98,0.011,0.0897,1094.829956,1004.711,1107.811201,1063.611403
05/06/98,0.017,0.1076,1113.859985,1005.622,1107.5948,1065.282803
08/06/98,0.002,0.1084,1115.719971,1006.562,1107.833398,1067.029302
09/06/98,0.002,0.1101,1118.410034,1007.443,1108.131797,1068.665302
10/06/98,-0.005,0.103,1112.280029,1008.41,1108.591199,1070.270002
11/06/98,-0.016,0.0844,1094.579956,1009.354,1108.9648,1071.885503
12/06/98,0.004,0.0877,1098.839966,1010.226,1108.821399,1073.216202
15/06/98,-0.02,0.0651,1077.01001,1011.155,1108.635198,1074.418602
16/06/98,0.01,0.0747,1087.589966,1011.972,1107.775198,1075.480602
17/06/98,0.018,0.093,1107.109985,1012.891,1107.072998,1076.726102
18/06/98,-0.001,0.0912,1106.369995,1013.929,1106.787598,1078.221302
19/06/98,-0.005,0.0846,1100.650024,1014.823,1106.723997,1079.715502
22/06/98,0.002,0.0862,1103.209961,1015.687,1106.703997,1081.031802
23/06/98,0.015,0.1013,1119.48999,1016.549,1106.554795,1082.289301
24/06/98,0.012,0.1134,1132.880005,1017.501,1106.750796,1083.629301
25/06/98,-0.003,0.1088,1129.280029,1018.51,1107.093396,1085.155301
26/06/98,0.003,0.1115,1133.199951,1019.488,1107.292598,1086.435401
29/06/98,0.005,0.1156,1138.48999,1020.559,1107.793196,1087.707401
30/06/98,-0.004,0.1098,1133.839966,1021.688,1108.108596,1089.0233
01/07/98,0.013,0.123,1148.560059,1022.738,1108.312395,1090.3263
02/07/98,-0.002,0.1197,1146.420044,1023.882,1108.750195,1091.6873
06/07/98,0.01,0.1292,1157.329956,1024.886,1109.067795,1093.044101
07/07/98,-0.002,0.1254,1154.660034,1025.957,1109.822795,1094.4273
08/07/98,0.01,0.1357,1166.380005,1026.994,1110.757996,1095.773801
09/07/98,-0.007,0.1269,1158.560059,1028.074,1112.354795,1097.196201
10/07/98,0.005,0.1314,1164.329956,1029.089,1113.823796,1098.580901
13/07/98,0.001,0.1311,1165.189941,1030.151,1115.217996,1099.9966
14/07/98,0.011,0.1419,1177.579956,1031.255,1116.286794,1101.3277
15/07/98,-0.002,0.1379,1174.810059,1032.453,1117.418394,1102.820699
16/07/98,0.008,0.1455,1183.98999,1033.601,1118.473196,1104.2267
17/07/98,0.002,0.1469,1186.75,1034.754,1119.842996,1105.6852
20/07/98,-0.002,0.143,1184.099976,1035.952,1121.479595,1107.2471
21/07/98,-0.016,0.1234,1165.069946,1037.095,1123.258794,1108.659099
22/07/98,-0.001,0.1213,1164.079956,1038.118,1124.397393,1109.823098
23/07/98,-0.021,0.0968,1139.75,1039.113,1125.546191,1110.970498
24/07/98,0.001,0.097,1140.800049,1039.949,1126.025391,1111.890999
27/07/98,0.006,0.1024,1147.27002,1040.737,1126.464192,1112.778799
28/07/98,-0.015,0.0851,1130.23999,1041.604,1127.062192,1113.778199
29/07/98,-0.004,0.0794,1125.209961,1042.402,1127.492393,1114.730099
30/07/98,0.016,0.0956,1142.949951,1043.194,1127.880193,1115.425299
31/07/98,-0.019,0.0734,1120.670044,1044.068,1128.548792,1116.331698
03/08/98,-0.007,0.0647,1112.439941,1044.82,1128.580991,1116.895898
04/08/98,-0.036,0.0254,1072.119995,1045.553,1128.53699,1117.335598
05/08/98,0.009,0.0337,1081.430054,1046.138,1127.76999,1117.357598
06/08/98,0.008,0.0409,1089.630005,1046.824,1127.518191,1117.485798
07/08/98,0,0.0401,1089.449951,1047.494,1127.466191,1117.589398
10/08/98,-0.006,0.0335,1083.140015,1048.08,1127.303191,1117.679398
11/08/98,-0.013,0.0194,1068.97998,1048.653,1127.149592,1117.655598
12/08/98,0.014,0.0333,1084.219971,1049.245,1126.709592,1117.447998
13/08/98,-0.009,0.0238,1074.910034,1049.958,1126.529592,1117.298597
14/08/98,-0.011,0.0112,1062.75,1050.947,1126.373193,1117.092197
17/08/98,0.02,0.0304,1083.670044,1051.652,1125.731594,1116.663197
18/08/98,0.016,0.0463,1101.199951,1052.474,1125.127795,1116.480597
19/08/98,-0.003,0.0423,1098.060059,1053.462,1124.837395,1116.484596
20/08/98,-0.006,0.0353,1091.599976,1054.379,1124.430396,1116.510797
21/08/98,-0.009,0.0247,1081.23999,1055.142,1124.016794,1116.490797
24/08/98,0.006,0.0306,1088.140015,1055.845,1123.749995,1116.285697
25/08/98,0.004,0.0343,1092.849976,1056.571,1123.535996,1116.085597
26/08/98,-0.008,0.0254,1084.189941,1057.346,1123.852795,1115.813997
27/08/98,-0.038,-0.0147,1042.589966,1058.129,1123.784795,1115.428896
28/08/98,-0.015,-0.0298,1027.140015,1058.736,1122.494395,1114.640996
31/08/98,-0.068,-0.0963,957.280029,1059.253,1120.909795,1113.816896
01/09/98,0.039,-0.0616,994.26001,1059.51,1118.042395,1112.373196
02/09/98,-0.004,-0.0655,990.47998,1059.898,1115.863396,1111.209095
03/09/98,-0.008,-0.0735,982.26001,1060.208,1113.283196,1110.016996
04/09/98,-0.009,-0.0816,973.890015,1060.389,1110.270796,1108.682096
08/09/98,0.051,-0.035,1023.460022,1060.567,1107.162996,1107.227797
09/09/98,-0.017,-0.0516,1006.200012,1060.961,1104.968197,1106.380696
10/09/98,-0.026,-0.0763,980.190002,1061.197,1102.322398,1105.215497
11/09/98,0.029,-0.0492,1009.059998,1061.283,1099.249398,1103.780897
14/09/98,0.02,-0.03,1029.719971,1061.595,1096.459397,1102.604796
15/09/98,0.008,-0.0229,1037.680054,1061.989,1094.125396,1101.596595
16/09/98,0.008,-0.0159,1045.47998,1062.419,1091.732398,1100.777596
17/09/98,-0.025,-0.0414,1018.869995,1062.87,1089.548796,1100.153396
18/09/98,0.001,-0.0404,1020.090027,1063.09,1086.598596,1099.476696
21/09/98,0.004,-0.0371,1023.890015,1063.332,1083.829196,1098.826496
22/09/98,0.006,-0.0319,1029.630005,1063.568,1081.020397,1098.119196
23/09/98,0.035,0.0021,1066.089966,1063.851,1078.309198,1097.297996
24/09/98,-0.022,-0.0202,1042.719971,1064.262,1076.079398,1096.748896
25/09/98,0.002,-0.0186,1044.75,1064.564,1073.437596,1095.955396
28/09/98,0.004,-0.0152,1048.689941,1064.909,1070.652797,1095.247896
29/09/98,0,-0.0153,1049.02002,1065.303,1067.891596,1094.685595
30/09/98,-0.031,-0.0458,1017.01001,1065.774,1065.189996,1094.224395
01/10/98,-0.03,-0.0748,986.390015,1066.092,1062.228798,1093.313095
02/10/98,0.016,-0.0597,1002.599976,1066.207,1058.674999,1092.110595
05/10/98,-0.014,-0.073,988.559998,1066.38,1055.931998,1090.978694
06/10/98,-0.004,-0.0768,984.590027,1066.495,1052.887197,1089.675695
07/10/98,-0.014,-0.09,970.679993,1066.641,1049.633597,1088.347895
08/10/98,-0.012,-0.1006,959.440002,1066.761,1046.442398,1086.967395
09/10/98,0.026,-0.0772,984.390015,1066.789,1043.126998,1085.503596
12/10/98,0.014,-0.065,997.710022,1067.016,1039.9558,1084.252296
13/10/98,-0.003,-0.068,994.799988,1067.341,1037.496599,1083.038795
14/10/98,0.011,-0.0582,1005.530029,1067.632,1035.1438,1081.840395
15/10/98,0.042,-0.0191,1047.48999,1067.893,1033.812001,1080.790996
16/10/98,0.009,-0.0111,1056.420044,1068.276,1033.1332,1080.325695
19/10/98,0.006,-0.0059,1062.390015,1068.706,1032.469,1079.967596
20/10/98,0.001,-0.0049,1063.930054,1069.143,1031.927802,1079.615496
21/10/98,0.006,0.0003,1069.920044,1069.578,1031.543602,1079.346597
22/10/98,0.008,0.0078,1078.47998,1070.094,1031.562404,1079.135998
23/10/98,-0.007,0,1070.670044,1070.667,1031.447604,1078.988598
26/10/98,0.002,0.001,1072.319946,1071.24,1031.362804,1078.867999
27/10/98,-0.007,-0.0062,1065.339966,1071.963,1031.554203,1078.642899
28/10/98,0.003,-0.0042,1068.089966,1072.594,1031.187601,1078.157698
29/10/98,0.017,0.0119,1085.930054,1073.173,1030.525402,1077.681398
30/10/98,0.012,0.0231,1098.670044,1073.813,1030.282802,1077.356599
02/11/98,0.012,0.0345,1111.599976,1074.553,1030.424203,1077.220499
03/11/98,-0.001,0.033,1110.839966,1075.303,1031.031403,1077.390699
04/11/98,0.007,0.0397,1118.670044,1075.965,1031.485402,1077.510699
05/11/98,0.014,0.0531,1133.849976,1076.704,1032.001803,1077.927299
06/11/98,0.006,0.0589,1141.01001,1077.558,1032.995004,1078.389899
09/11/98,-0.009,0.048,1130.199951,1078.475,1034.963405,1078.7289
10/11/98,-0.002,0.0453,1128.26001,1079.341,1037.024603,1078.967199
11/11/98,-0.006,0.0378,1120.969971,1080.138,1040.444203,1079.243299
12/11/98,-0.003,0.0341,1117.689941,1080.855,1042.978402,1079.420899
13/11/98,0.007,0.0409,1125.719971,1081.516,1045.522601,1079.402899
16/11/98,0.009,0.0496,1135.869995,1082.243,1048.391801,1079.331298
17/11/98,0.003,0.0521,1139.319946,1082.916,1051.6314,1079.397198
18/11/98,0.005,0.0562,1144.47998,1083.583,1053.948599,1079.458398
19/11/98,0.007,0.063,1152.609985,1084.271,1056.714198,1079.518298
20/11/98,0.009,0.0724,1163.550049,1085.016,1060.162598,1079.705998
23/11/98,0.021,0.0943,1188.209961,1085.772,1063.252399,1079.855898
24/11/98,-0.004,0.0886,1182.98999,1086.659,1066.422199,1080.273797
25/11/98,0.003,0.0914,1186.869995,1087.479,1069.328397,1080.530397
27/11/98,0.005,0.0956,1192.329956,1088.313,1072.156198,1080.852497
30/11/98,-0.024,0.0684,1163.630005,1089.154,1075.625397,1081.111997
01/12/98,0.01,0.0784,1175.280029,1089.872,1078.496196,1081.162696
02/12/98,-0.003,0.0739,1171.25,1090.634,1081.523997,1081.272197
03/12/98,-0.018,0.0539,1150.140015,1091.33,1084.356397,1081.332797
04/12/98,0.023,0.0777,1176.73999,1091.94,1086.037398,1081.058398
07/12/98,0.009,0.087,1187.699951,1092.652,1088.717798,1081.077697
08/12/98,-0.005,0.0805,1181.380005,1093.4,1091.576797,1081.114797
09/12/98,0.002,0.0816,1183.48999,1094.154,1094.230598,1081.061097
10/12/98,-0.016,0.0641,1165.02002,1094.857,1096.919998,1081.054997
11/12/98,0.001,0.0648,1166.459961,1095.439,1099.880198,1081.054498
14/12/98,-0.022,0.0412,1141.199951,1096.024,1103.481597,1081.078298
15/12/98,0.019,0.0605,1162.829956,1096.492,1106.253596,1081.092797
16/12/98,-0.001,0.0592,1161.939941,1097.046,1109.738995,1081.313096
17/12/98,0.016,0.075,1179.97998,1097.619,1113.285994,1081.459796
18/12/98,0.007,0.0817,1188.030029,1098.344,1117.471993,1081.957195
21/12/98,0.012,0.0945,1202.839966,1099.005,1122.043794,1082.585396
22/12/98,0.001,0.0944,1203.569946,1099.758,1126.412793,1083.184296
23/12/98,0.021,0.1164,1228.540039,1100.455,1130.529991,1084.013295
24/12/98,-0.002,0.1135,1226.27002,1101.255,1135.204792,1085.174296
28/12/98,-0.001,0.112,1225.48999,1102.037,1139.619592,1086.715797
29/12/98,0.013,0.126,1241.810059,1102.821,1143.179592,1088.156396
30/12/98,-0.008,0.1162,1231.930054,1103.634,1146.887393,1089.678196
31/12/98,-0.002,0.113,1229.22998,1104.391,1150.278193,1091.102997
04/01/99,-0.001,0.1113,1228.099976,1105.11,1153.584192,1092.563897
05/01/99,0.014,0.1257,1244.780029,1105.802,1156.747791,1094.155097
06/01/99,0.022,0.1498,1272.339966,1106.53,1160.073792,1095.760698
07/01/99,-0.002,0.1466,1269.72998,1107.414,1164.10719,1097.734997
08/01/99,0.004,0.1506,1275.089966,1108.234,1168.055391,1099.804797
11/01/99,-0.009,0.1396,1263.880005,1109.1,1172.250391,1101.718996
12/01/99,-0.019,0.1168,1239.51001,1109.915,1176.166191,1103.345797
13/01/99,-0.004,0.1114,1234.400024,1110.636,1179.237791,1104.760296
14/01/99,-0.018,0.0907,1212.189941,1111.34,1181.95239,1106.188297
15/01/99,0.026,0.1181,1243.26001,1111.892,1183.964189,1107.497796
19/01/99,0.007,0.1253,1252,1112.567,1186.61259,1109.048996
20/01/99,0.004,0.1288,1256.619995,1113.227,1189.279189,1110.640496
21/01/99,-0.017,0.1089,1235.160034,1113.897,1191.73459,1112.364797
22/01/99,-0.008,0.0994,1225.189941,1114.466,1193.61759,1114.290497
25/01/99,0.007,0.1067,1233.97998,1115.044,1195.51739,1116.270997
26/01/99,0.015,0.1224,1252.310059,1115.706,1197.631789,1119.037996
27/01/99,-0.007,0.1135,1243.170044,1116.414,1200.258591,1121.618497
